date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:06	1121/1121	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2023%20Jan%202026%2014:07:07%20GMT	https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:06	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:08%20GMT	https://odescomplicando.com/_assets/video/EXT-X-STREAM-INF:BANDWIDTH=279971,CODECS=%22avc1.64001e%22,RESOLUTION=640x360	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-STREAM-INF_BANDWIDTH=279971,CODECS=_avc1.64001e_,RESOLUTION=640x360	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:06	1103/1103	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2023%20Jan%202026%2014:07:08%20GMT	https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:07	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:08%20GMT	https://odescomplicando.com/_assets/video/EXT-X-STREAM-INF:BANDWIDTH=160888,CODECS=%22avc1.640015%22,RESOLUTION=480x270	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-STREAM-INF_BANDWIDTH=160888,CODECS=_avc1.640015_,RESOLUTION=480x270	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:07	1102/1102	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2023%20Jan%202026%2014:07:08%20GMT	https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:07	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:09%20GMT	https://odescomplicando.com/_assets/video/EXT-X-STREAM-INF:BANDWIDTH=83908,CODECS=%22avc1.640014%22,RESOLUTION=320x180	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-STREAM-INF_BANDWIDTH=83908,CODECS=_avc1.640014_,RESOLUTION=320x180	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:08	1099/1099	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2023%20Jan%202026%2014:07:09%20GMT	https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:08	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:09%20GMT	https://odescomplicando.com/_assets/video/EXT-X-STREAM-INF:BANDWIDTH=2019877,CODECS=%22avc1.640029%22,RESOLUTION=1920x1080	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-STREAM-INF_BANDWIDTH=2019877,CODECS=_avc1.640029_,RESOLUTION=1920x1080	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:08	1123/1123	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2023%20Jan%202026%2014:07:09%20GMT	https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u	(from https://odescomplicando.com/_assets/video/04937f572a72ad7080da37019eda4533.m3u)
16:07:09	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:10%20GMT	https://odescomplicando.com/_assets/video/EXT-X-TARGETDURATION:2	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-TARGETDURATION_2	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:09	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:10%20GMT	https://odescomplicando.com/_assets/video/EXT-X-MEDIA-SEQUENCE:1	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-MEDIA-SEQUENCE_1	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:09	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:11%20GMT	https://odescomplicando.com/_assets/video/EXT-X-PLAYLIST-TYPE:VOD	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-PLAYLIST-TYPE_VOD	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:10	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:11%20GMT	https://odescomplicando.com/_assets/video/EXT-X-MAP:URI=%228488f1b1e2c8a8431ba70a817d2999ad.mp4%22,BYTERANGE=%22822@0%22	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-MAP_URI=_8488f1b1e2c8a8431ba70a817d2999ad.mp4_,BYTERANGE=_822@0_	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:10	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:11%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:209481@994	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_209481@994	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:10	2512864/2512864	---MC-	200	added ('OK')	video/mp4	date:Fri,%2023%20Jan%202026%2014:07:12%20GMT	https://odescomplicando.com/_assets/video/8488f1b1e2c8a8431ba70a817d2999ad.mp4	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/8488f1b1e2c8a8431ba70a817d2999ad.mp4	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:11	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:12%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:257295@210475	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_257295@210475	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:11	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:12%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:234059@467770	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_234059@467770	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:12	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:13%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:252592@701829	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_252592@701829	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:12	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:13%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:233327@954421	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_233327@954421	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:13	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:14%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:266366@1187748	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_266366@1187748	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:13	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:14%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:229471@1454114	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_229471@1454114	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:13	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:15%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:259016@1683585	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_259016@1683585	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:14	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:15%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:257303@1942601	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_257303@1942601	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:14	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:15%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:282110@2199904	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_282110@2199904	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:14	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:16%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:30850@2482014	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_30850@2482014	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:15	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:16%20GMT	https://odescomplicando.com/_assets/video/EXT-X-ENDLIST	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-ENDLIST	(from https://odescomplicando.com/_assets/video/39c2f7fc42e8377a541f195f05a3880f.m3u)
16:07:15	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:17%20GMT	https://odescomplicando.com/_assets/video/EXT-X-MAP:URI=%22039344b144d43b250f048cdbe482cfb5.mp4%22,BYTERANGE=%22824@0%22	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-MAP_URI=_039344b144d43b250f048cdbe482cfb5.mp4_,BYTERANGE=_824@0_	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:16	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:17%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:69888@996	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_69888@996	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:16	762922/762922	---MC-	200	added ('OK')	video/mp4	date:Fri,%2023%20Jan%202026%2014:07:17%20GMT	https://odescomplicando.com/_assets/video/039344b144d43b250f048cdbe482cfb5.mp4	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/039344b144d43b250f048cdbe482cfb5.mp4	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:16	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:18%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:80662@70884	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_80662@70884	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:17	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:18%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:69579@151546	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_69579@151546	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:17	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:18%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:72647@221125	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_72647@221125	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:17	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:19%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:65293@293772	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_65293@293772	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:18	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:19%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:78213@359065	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_78213@359065	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:18	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:20%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:67758@437278	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_67758@437278	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:19	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:20%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:78563@505036	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_78563@505036	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:19	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:20%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:83250@583599	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_83250@583599	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:20	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:21%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:86396@666849	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_86396@666849	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:20	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:21%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:9677@753245	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_9677@753245	(from https://odescomplicando.com/_assets/video/7ebb4befb9d77985ec312030e045606d.m3u)
16:07:20	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:22%20GMT	https://odescomplicando.com/_assets/video/EXT-X-MAP:URI=%22f9ec4f50e597d3bf58902aa63745ee7c.mp4%22,BYTERANGE=%22822@0%22	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-MAP_URI=_f9ec4f50e597d3bf58902aa63745ee7c.mp4_,BYTERANGE=_822@0_	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:21	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:22%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:40223@994	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_40223@994	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:21	423263/423263	---MC-	200	added ('OK')	video/mp4	date:Fri,%2023%20Jan%202026%2014:07:22%20GMT	https://odescomplicando.com/_assets/video/f9ec4f50e597d3bf58902aa63745ee7c.mp4	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/f9ec4f50e597d3bf58902aa63745ee7c.mp4	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:21	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:22%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:44614@41217	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_44614@41217	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:22	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:23%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:38153@85831	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_38153@85831	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:22	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:23%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:38863@123984	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_38863@123984	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:22	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:24%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:36345@162847	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_36345@162847	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:23	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:24%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:44475@199192	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_44475@199192	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:23	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:24%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:35469@243667	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_35469@243667	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:23	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:25%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:42195@279136	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_42195@279136	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:24	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:25%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:47538@321331	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_47538@321331	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:24	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:25%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:48687@368869	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_48687@368869	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:24	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:26%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:5707@417556	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_5707@417556	(from https://odescomplicando.com/_assets/video/16b4a4eec110824eb10fb525af8bd7c9.m3u)
16:07:25	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:27%20GMT	https://odescomplicando.com/_assets/video/EXT-X-MAP:URI=%2299ef9b07415c6e34696889d4cf029b70.mp4%22,BYTERANGE=%22822@0%22	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-MAP_URI=_99ef9b07415c6e34696889d4cf029b70.mp4_,BYTERANGE=_822@0_	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:26	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:27%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:20978@994	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_20978@994	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:26	202179/202179	---MC-	200	added ('OK')	video/mp4	date:Fri,%2023%20Jan%202026%2014:07:27%20GMT	https://odescomplicando.com/_assets/video/99ef9b07415c6e34696889d4cf029b70.mp4	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/99ef9b07415c6e34696889d4cf029b70.mp4	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:26	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:28%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:23290@21972	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_23290@21972	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:27	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:28%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:18539@45262	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_18539@45262	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:27	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:28%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:17166@63801	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_17166@63801	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:27	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:29%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:15061@80967	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_15061@80967	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:28	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:29%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:17899@96028	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_17899@96028	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:28	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:29%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:17217@113927	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_17217@113927	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:29	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:30%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:20957@131144	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_20957@131144	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:29	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:30%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:23922@152101	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_23922@152101	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:29	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:31%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:23406@176023	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_23406@176023	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:30	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:31%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:2750@199429	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_2750@199429	(from https://odescomplicando.com/_assets/video/1c2bf13b5022b9566f4109d175c7e2ba.m3u)
16:07:30	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:31%20GMT	https://odescomplicando.com/_assets/video/EXT-X-MAP:URI=%22415d92d13829e833e16976ba029666fe.mp4%22,BYTERANGE=%22807@0%22	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-MAP_URI=_415d92d13829e833e16976ba029666fe.mp4_,BYTERANGE=_807@0_	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
